species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
LHT,0,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,0,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 
LHT,0,TLW,DE	: 	: 	4.74 	5.98 	: 	: 	: 	131.918 	1366.27 	: 	: 	: 	57.9 	15.1 	0 	1.9 	0 	0 	0 	0 
LHT,0,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,0,TLW,ES	: 	145.22 	187 	222.61 	301.93 	371.8 	225.91 	99.23 	39.12 	43.2 	50.61 	42 	71.8 	57.9 	23 	25 	10 	36 	5 	0 
LHT,0,TLW,EU27_2020	: 	: c	196.4439 	2132.871 	320.42 	801.55 	763.8757 	1102.5121 	1992.2031 	147.2 	50.63 	112 	130.7 	74.51 	383.01 	1257.91 	5041.01 	9655.01 	1658.01 	691 
LHT,0,TLW,EU28	: 	: c	196.444 	2132.871 	320.42 	801.55 	763.8757 	1102.5121 	1992.2031 	147.2 	50.63 	112 	130.7 	74.51 	383.01 	1257.91 	5041.01 	9655.01 	1658.01 	691 
LHT,0,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
LHT,0,TLW,IE	: 	: c	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	84 	906 	776 	0 
LHT,0,TLW,LT	: 	: 	: 	25.821 	: 	: 	: 	: 	401 	97 	: 	28 	: 	: 	0 	601 	4590 	8120 	167 	32 
LHT,0,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	46 	13 	544 
LHT,0,TLW,NL	0.396 	: 	2.34 	469.6 	: 	27.5 	14 	57 	124 	6 	: 	19 	: 	1 	360 	630 	357 	547 	697 	115 
LHT,0,TLW,PL	: 	: 	: 	1403.13 	14.02 	400.08 	522.66 	813.7 	60.98 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,0,TLW,PT	0.01 	: 	2.35 	5.73 	4.47 	2.17 	1.3057 	0.6641 	0.8331 	1 	0.01 	23 	1 	0.51 	0.01 	0.01 	0.01 	0.01 	0.01 	0 
LHT,0,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,27,TLW,ES	: 	4.86 	32.88 	82.83 	92.69 	192.56 	102.9 	60.15 	30.97 	41.7 	50.6 	40 	71.7 	57.9 	23 	25 	0 	0 	0 	0 
LHT,27,TLW,EU27_2020	: 	: c	35.2019 	88.56 	97.16 	194.72 	104.2057 	60.8141 	31.8031 	42.7 	50.61 	41 	72.7 	59.41 	23.01 	25.01 	1.01 	831.01 	523.01 	0 
LHT,27,TLW,EU28	: 	: c	35.202 	88.56 	97.16 	194.72 	104.2057 	60.8141 	31.8031 	42.7 	50.61 	41 	72.7 	59.41 	23.01 	25.01 	1.01 	831.01 	523.01 	0 
LHT,27,TLW,IE	: 	: c	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	831 	523 	0 
LHT,27,TLW,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	0 	0 	1 	0 	0 	0 
LHT,27,TLW,PT	: 	: 	2.31 	5.73 	4.47 	2.16 	1.3057 	0.6641 	0.8331 	1 	0.01 	1 	1 	0.51 	0.01 	0.01 	0.01 	0.01 	0.01 	0 
LHT,34,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,34,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 
LHT,34,TLW,DE	: 	: 	4.74 	5.98 	: 	: 	: 	131.918 	1366.27 	: 	: 	: 	57.9 	15.1 	0 	1.9 	0 	0 	0 	0 
LHT,34,TLW,ES	: 	7.3 	26.36 	136.58 	207.34 	149.46 	16.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	36 	5 	0 
LHT,34,TLW,EU27_2020	: 	7.3 	33.482 	2020.391 	207.34 	577.04 	553.58 	1002.618 	1952.25 	103 	: 	47 	57.9 	15.1 	360 	1232.9 	5040 	8824 	1135 	691 
LHT,34,TLW,EU28	: 	7.3 	33.482 	2020.391 	207.34 	577.04 	553.58 	1002.618 	1952.25 	103 	: 	47 	57.9 	15.1 	360 	1232.9 	5040 	8824 	1135 	691 
LHT,34,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
LHT,34,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	84 	75 	253 	0 
LHT,34,TLW,LT	: 	: 	: 	25.821 	: 	: 	: 	: 	401 	97 	: 	28 	: 	: 	0 	601 	4590 	8120 	167 	32 
LHT,34,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	46 	13 	544 
LHT,34,TLW,NL	0.396 	: 	2.34 	469.6 	: 	27.5 	14 	57 	124 	6 	: 	19 	: 	: 	360 	630 	356 	547 	697 	115 
LHT,34,TLW,PL	: 	: 	: 	1382.41 	: 	400.08 	522.66 	813.7 	60.98 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,34,TLW,PT	0.01 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
LHT,34,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,37,TLW,ES	: 	0.06 	1.03 	3.2 	1.9 	0.46 	105.89 	39.08 	8.15 	1.5 	0.01 	2 	0.1 	: 	: 	: 	: 	: 	: 	: 
LHT,37,TLW,EU27_2020	: 	0.06 	1.03 	3.2 	1.9 	0.46 	105.89 	39.08 	8.15 	1.5 	0.02 	2 	0.1 	: 	: 	: 	: 	: 	: 	: 
LHT,37,TLW,EU28	: 	0.06 	1.03 	3.2 	1.9 	0.46 	105.89 	39.08 	8.15 	1.5 	0.02 	2 	0.1 	: 	: 	: 	: 	: 	: 	: 
LHT,37,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LHT,47,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,ES	: 	133 	126.73 	: 	: 	29.32 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
LHT,47,TLW,EU27_2020	: 	133 	126.73 	20.72 	14.02 	29.32 	0.2 	: 	: 	: 	: 	22 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,EU28	: 	133 	126.73 	20.72 	14.02 	29.32 	0.2 	: 	: 	: 	: 	22 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LHT,47,TLW,PL	: 	: 	: 	20.72 	14.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LHT,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 	: 	: 	: 	: 	: 	: 	: 	: 
LHT,51,TLW,EU27_2020	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LHT,51,TLW,EU28	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LHT,51,TLW,PT	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,0,TLW,EE	0.0001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,0,TLW,ES	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,0,TLW,EU27_2020	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,0,TLW,EU28	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,27,TLW,EE	0.0001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,27,TLW,ES	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,27,TLW,EU27_2020	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIL,27,TLW,EU28	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,0,TLW,ES	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,0,TLW,EU27_2020	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,0,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,27,TLW,ES	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,27,TLW,EU27_2020	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIM,27,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,0,TLW,BE	: 	24.9 	30.2 	53.1 	43.2 	96.6 	66.7 	74.3 	57.2 	47.6 	41.5 	70.82 	71.31 	56.5 	94 	96.01 	68.02 	91 	88.03 	120 
LIN,0,TLW,DE	141 	168 	138.82 p	102.978 	60.177 	78.622 	105.639 	85.859 	94.87 	90 	65.42 	117.5 	118.6 	78.52 	103 	75 	132 	114 	111 	215 
LIN,0,TLW,DK	: 	1113 	1130 	819.87 	518.71 	495.4 	650.8 	531.71 	666.42 	545.83 	642.33 	546.04 	529.04 	786.04 	859 	778.08 	958.08 	828.04 	910.03 	740.06 
LIN,0,TLW,ES	: 	1814.51 	1762.48 	1456.58 	1362.18 	1576.56 	1621.2 	1622.29 	1490.5 	1032.11 	1476.61 	1387.02 	642.9 	2506.6 	2375 	3503 	9138 	6506.02 	4276 	6259.01 
LIN,0,TLW,EU27_2020	: 	: c	5615.3775 p	5411.8411 	4591.1874 	5505.4261 	5451.2322 	5001.5595 	5086.4546 	4458.54 	4708.77 	4533.69 	4465.18 	6262.28 	6703.01 	8052.11 	14168.14 	11461.06 	9889.07 	11576.1 
LIN,0,TLW,EU28	: 	: c	11330.81 p	10856.43 	9170.6511 	10377.651 	10041.5948 	9666.8595 	9824.0546 	8929.54 	8962.18 	7801.76 	7802 	9804.38 	10399.01 	12763.12 	19203.16 	19927.07 	17985.07 	20820.16 
LIN,0,TLW,FR	: 	2193.198 p	1847.654 	2194.461 	2055.89 	2640.38 	2360.67 	2015.57 	2075.5 	2091.9 	1962.2 	1843.2 	2359.92 	2162.2 	2311 	2306.01 	2664.01 	2561 	2990.01 	3099.03 
LIN,0,TLW,IE	: 	: c	649.83 	740.6273 	510.9398 	589.8641 	620.5232 	636.409 	664.42 	612 	476.8 	522.8 	706.4 	632.7 	920 	1242 	1163.01 	1303 	1463 	1092 
LIN,0,TLW,IS	: 	6760 p	: 	8547 e	11549 e	12308 e	9999 e	10358 e	8744 e	: 	9610 	7737 	6592.3 	6282.81 	4311 	3722 	3855 	2833 	2864 	3223 
LIN,0,TLW,MT	4.17 	1.327 	5.03 	6.49 	7.186 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,0,TLW,NL	: 	5.262 	2.36 	1.6 	2 	3.6 	4 	1 	2 	2 	2 	: 	: 	: 	0 	1 	1 	2 	3 	5 
LIN,0,TLW,NO	: 	21533.13 	18483.21 	18104.23 	17595.09 	16887.03 	15542.77 	15724.0944 	15877.46 	18413.01 	16715 	19480.51 	18578 	16829.01 	14848 	14257.02 	13997 	15342 	13635 	16899 
LIN,0,TLW,PL	: 	5.443 	5.64 	6.1488 	2.857 	: 	: 	: 	1.4296 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIN,0,TLW,PT	: 	0.05 	0.08 	: 	: 	: 	: 	0.0215 	0.015 	: 	0.01 	2.01 	1.01 	0.12 	1.01 	12 	3.01 	8 	0 	0 
LIN,0,TLW,SE	55.857 	48.462 	43.28 	29.986 	28.0476 	24.4 	21.7 	34.4 	34.1 	37.1 	41.9 	44.3 	36 	39.6 	40 	39.01 	41.01 	48 	48 	46 
LIN,0,TLW,UK	: 	5794.585 	5715.433 	5444.5885 	4579.4637 	4872.225 	4590.3626 	4665.3 	4737.6 	4471 	4253.41 	3268.07 	3336.82 	3542.1 	3696 	4711.01 	5035.02 	8466.01 	8096 	9244.06 
LIN,21,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.2 	0 	4 	0 	0 	0 	0 
LIN,21,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	0 	4 	0 	0 	0 	0 
LIN,21,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	0 	4 	0 	0 	0 	0 
LIN,21,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIN,21,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0.01 	0 	0 	0 	0 
LIN,21,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 
LIN,21,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIN,27,TLW,BE	: 	24.9 	30.2 	53.1 	43.2 	96.6 	66.7 	74.3 	57.2 	47.6 	41.5 	70.82 	71.31 	56.5 	94 	96.01 	68.02 	91 	88.03 	120 
LIN,27,TLW,DE	141 	168 	138.82 p	102.978 	60.177 	78.622 	105.639 	85.859 	94.87 	90 	65.42 	117.5 	118.6 	78.52 	103 	75 	132 	114 	111 	215 
LIN,27,TLW,DK	: 	1113 	1130 	819.87 	518.71 	495.4 	650.8 	531.71 	666.42 	545.83 	642.33 	546.04 	529.04 	786.04 	859 	778.08 	958.08 	828.04 	910.03 	740.06 
LIN,27,TLW,ES	: 	1814.51 	1762.48 	1456.58 	1362.18 	1576.56 	1621.2 	1622.29 	1490.5 	1032.11 	1476.61 	1387.02 	642.9 	2505.4 	2375 	3499 	9138 	6506.02 	4276 	6259.01 
LIN,27,TLW,EU27_2020	: 	: c	5610.3515 p	5405.0011 	4583.9314 	5505.4261 	5451.2122 	5001.5395 	5084.6446 	4458.54 	4708.77 	4531.68 	4465.18 	6260.98 	6703.01 	8048.11 	14168.14 	11461.06 	9889.07 	11576.1 
LIN,27,TLW,EU28	: 	: c	11325.784 p	10849.59 	9163.3951 	10377.651 	10041.569 	9666.8395 	9822.2446 	8929.54 	8962.18 	7799.75 	7802 	9803.08 	10399.01 	12759.12 	19203.16 	19927.07 	17985.07 	20820.16 
LIN,27,TLW,FR	: 	2193.198 p	1847.654 	2194.111 	2055.82 	2640.38 	2360.65 	2015.55 	2073.69 	2091.9 	1962.2 	1843.2 	2359.92 	2162.2 	2311 	2306.01 	2664.01 	2561 	2990.01 	3099.03 
LIN,27,TLW,IE	: 	: c	649.83 	740.6273 	510.9398 	589.8641 	620.5232 	636.409 	664.42 	612 	476.8 	522.8 	706.4 	632.7 	920 	1242 	1163.01 	1303 	1463 	1092 
LIN,27,TLW,IS	: 	6760 p	: 	8547 e	11549 e	12308 e	9999 e	10358 e	8744 e	: 	9610 	7737 	6592.3 	6282.81 	4311 	3722 	3855 	2833 	2864 	3223 
LIN,27,TLW,NL	: 	5.262 	2.36 	1.6 	2 	3.6 	4 	1 	2 	2 	2 	: 	: 	: 	0 	1 	1 	2 	3 	5 
LIN,27,TLW,NO	: 	21533.13 	18483.21 	18104.23 	17595.09 	16887.03 	15542.77 	15724.0944 	15877.46 	18413.01 	16715 	19480.51 	18578 	16829.01 	14848 	14257.01 	13997 	15342 	13635 	16899 
LIN,27,TLW,PL	: 	5.443 	5.64 	6.1488 	2.857 	: 	: 	: 	1.4296 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIN,27,TLW,PT	: 	0.05 	0.08 	: 	: 	: 	: 	0.0215 	0.015 	: 	0.01 	: 	1.01 	0.02 	1.01 	12 	3.01 	8 	0 	0 
LIN,27,TLW,SE	55.857 	48.462 	43.28 	29.986 	28.0476 	24.4 	21.7 	34.4 	34.1 	37.1 	41.9 	44.3 	36 	39.6 	40 	39.01 	41.01 	48 	48 	46 
LIN,27,TLW,UK	: 	5794.585 	5715.433 	5444.5885 	4579.4637 	4872.225 	4590.3568 	4665.3 	4737.6 	4471 	4253.41 	3268.07 	3336.82 	3542.1 	3696 	4711.01 	5035.02 	8466.01 	8096 	9244.06 
LIN,34,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,34,TLW,EU28	: 	: 	: 	: 	: 	: 	0.0058 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,34,TLW,UK	: 	: 	: 	: 	: 	: 	0.0058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,37,TLW,EU27_2020	: 	1.327 	5.026 	6.84 	7.256 	: 	0.02 	0.02 	1.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,37,TLW,EU28	: 	1.327 	5.026 	6.84 	7.256 	: 	0.02 	0.02 	1.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,37,TLW,FR	: 	: 	: 	0.35 	0.07 	: 	0.02 	0.02 	1.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,37,TLW,MT	4.17 	1.327 	5.03 	6.49 	7.186 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,47,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,47,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	: 	: 	: 	: 
LIN,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,0,TLW,ES	: 	112.22 	141.85 	122.68 	112.55 	101.78 	98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,0,TLW,EU27_2020	: 	: c	321.5247 	269.3476 	650.6092 	583.13 	649.642 	355.9808 	499.585 	589.31 	425.11 	541.41 	444.03 	537.42 	257 	662.01 	743.01 	409.01 	303 	281.02 
LIO,0,TLW,EU28	: 	: c	2178.829 	2134.908 	2386.3117 	2467.936 	2446.9477 	2717.1808 	3081.485 	3400.51 	3605.31 	3838.41 	444.03 	537.42 	257 	662.01 	743.01 	409.01 	303 	449.02 
LIO,0,TLW,FR	3.129 p	130.27 p	131.91 	111.204 	108.4 	174.08 	165.35 	166.27 	283.42 	217.5 	201 	244.31 	273.12 	214.21 	192 	329 	386.01 	377.01 	258 	242.02 
LIO,0,TLW,IE	: 	: c	25.85 	19.1336 	406.9492 	283.21 	365.807 	168.577 	188.42 	341.81 	193.11 	267.1 	126.91 	279.9 	36 	291 	328 	0 	0 	0 
LIO,0,TLW,NL	: 	0.067 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,0,TLW,PT	: 	19.24 	21.61 	16.33 	22.71 	24.06 	20.485 	21.1338 	27.745 	30 	31 	30 	44 	43.31 	29 	42.01 	29 	32 	45 	39 
LIO,0,TLW,UK	: 	1388.796 	1857.305 	1865.5606 	1735.7025 	1884.8063 	1797.3058 	2361.2 	2581.9 	2811.2 	3180.2 	3297 	: 	: 	0 	0 	0 	0 	0 	168 
LIO,27,TLW,ES	: 	108.22 	139.88 	121.57 	111.54 	101.78 	97.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,27,TLW,EU27_2020	: 	: c	316.3737 	264.9696 	648.0992 	582.35 	648.802 	355.0608 	495.395 	581.11 	421.11 	541.41 	444.03 	537.41 	257 	662.01 	743.01 	409.01 	303 	281.02 
LIO,27,TLW,EU28	: 	: c	2173.678 	2130.53 	2383.8017 	2467.156 	2446.1077 	2716.2608 	3077.295 	3392.31 	3601.31 	3838.41 	444.03 	537.41 	257 	662.01 	743.01 	409.01 	303 	449.02 
LIO,27,TLW,FR	: 	128.317 p	128.729 	107.936 	106.9 	173.3 	164.56 	165.35 	279.23 	209.3 	197 	244.31 	273.12 	214.2 	192 	329 	386.01 	377.01 	258 	242.02 
LIO,27,TLW,IE	: 	: c	25.85 	19.1336 	406.9492 	283.21 	365.807 	168.577 	188.42 	341.81 	193.11 	267.1 	126.91 	279.9 	36 	291 	328 	0 	0 	0 
LIO,27,TLW,NL	: 	0.067 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,27,TLW,PT	: 	19.24 	21.61 	16.33 	22.71 	24.06 	20.485 	21.1338 	27.745 	30 	31 	30 	44 	43.31 	29 	42.01 	29 	32 	45 	39 
LIO,27,TLW,UK	: 	1388.796 	1857.305 	1865.5606 	1735.7025 	1884.8063 	1797.3058 	2361.2 	2581.9 	2811.2 	3180.2 	3297 	: 	: 	0 	0 	0 	0 	0 	168 
LIO,37,TLW,ES	: 	4 	1.97 	1.11 	1.01 	: 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIO,37,TLW,EU27_2020	: 	5.953 p	5.151 	4.378 	2.51 	0.78 	0.84 	0.92 	4.19 	8.2 	4 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 
LIO,37,TLW,EU28	: 	5.953 p	5.151 	4.378 	2.51 	0.78 	0.84 	0.92 	4.19 	8.2 	4 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 
LIO,37,TLW,FR	3.129 p	1.953 p	3.181 	3.268 	1.5 	0.78 	0.79 	0.92 	4.19 	8.2 	4 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 
LIS,0,TLW,ES	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIS,0,TLW,EU27_2020	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIS,0,TLW,EU28	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIS,27,TLW,ES	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIS,27,TLW,EU27_2020	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIS,27,TLW,EU28	: 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIT,0,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIT,0,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIT,0,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIT,27,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIT,27,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIT,27,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
LIX,0,TLW,CY	: 	: 	2.246 	: 	4.5 	3.4205 	1.1 	1.3273 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIX,0,TLW,ES	: 	: 	0 	0.01 	0 	0.01 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIX,0,TLW,EU27_2020	: 	: 	2.246 	0.01 	4.5 	3.4305 	1.13 	1.3273 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 
LIX,0,TLW,EU28	: 	: 	2.246 	0.01 	4.5 	3.431 	1.13 	1.3273 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 
LIX,0,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 
LIX,0,TLW,TR	144.4 	139.3 	152.9 	131.3 	102.8 	218.8 	191.1 	283.3 	319.2 	1130 	974 	348 	409 	289 	206 	140 	160 	97 	55 	250 
LIX,34,TLW,ES	: 	: 	0 	0.01 	0 	0.01 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIX,34,TLW,EU27_2020	: 	: 	0 	0.01 	0 	0.01 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIX,34,TLW,EU28	: 	: 	0 	0.01 	0 	0.01 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
LIX,37,TLW,CY	: 	: 	2.246 	: 	4.5 	3.4205 	1.1 	1.3273 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
